url_length,num_dots,num_subdomains,has_at_symbol,has_hyphen,has_ip_address,uses_https,suspicious_keyword_count,is_phishing
39,2,0,0,0,0,1,0,0
131,3,2,0,1,0,0,2,1
18,1,0,0,0,0,1,0,0
16,2,0,0,0,0,1,0,0
45,2,0,0,0,0,1,0,0
128,1,0,0,1,0,1,1,1
90,5,4,0,1,0,0,3,1
134,2,1,0,1,1,0,5,1
122,4,3,0,1,0,0,4,1
24,1,0,0,0,0,1,0,0
150,3,2,0,1,0,0,1,1
96,1,0,1,1,1,1,5,1
85,4,3,0,1,0,0,2,1
19,2,0,0,0,0,1,0,0
133,5,4,0,1,0,0,3,1
49,1,0,0,0,0,1,0,0
16,1,0,0,0,0,0,0,0
48,2,0,0,0,0,1,0,0
38,1,0,0,0,0,1,0,0
53,2,0,0,0,0,1,0,0
20,1,0,0,0,0,1,0,0
39,3,2,0,1,0,0,1,1
27,1,0,0,0,0,1,0,0
95,6,5,0,1,0,0,1,1
29,1,0,0,0,0,0,5,1
51,1,0,0,0,0,1,0,0
145,3,2,0,1,0,0,3,1
50,2,0,0,0,0,1,0,0
17,2,0,0,0,0,1,0,0
35,2,0,0,0,0,1,0,0
41,1,0,0,0,0,1,0,0
54,3,2,0,1,0,0,3,1
52,1,0,1,1,0,0,2,1
51,2,0,0,0,0,1,0,0
50,1,0,0,1,0,1,0,0
114,3,2,1,1,0,0,4,1
132,3,2,0,1,0,0,2,1
49,1,0,0,1,0,0,1,1
37,5,4,0,1,0,0,3,1
38,2,0,0,0,0,1,0,0
37,1,0,0,0,0,1,0,0
91,6,5,1,1,0,1,3,1
34,2,0,0,0,0,1,0,0
38,2,0,0,0,0,1,0,0
49,6,5,0,1,0,1,1,1
139,6,5,1,1,0,0,1,1
68,3,2,0,1,0,0,2,1
49,1,0,0,0,0,1,0,0
34,1,0,0,0,0,1,0,0
23,2,0,0,0,0,1,0,0
44,2,0,0,0,0,1,0,0
61,6,5,1,1,0,0,4,1
131,4,3,0,0,1,0,2,1
146,3,2,0,1,1,0,1,1
23,1,0,0,0,0,1,0,0
31,2,0,0,0,0,1,0,0
76,4,3,0,1,0,0,2,1
70,3,2,0,1,0,1,2,1
46,1,0,0,1,0,0,1,1
121,2,1,0,0,0,0,1,1
145,3,2,1,1,0,0,2,1
36,2,0,0,0,0,1,0,0
30,2,0,0,0,0,1,0,0
40,6,5,0,1,0,1,5,1
34,1,0,0,0,0,1,0,0
58,4,3,1,1,0,0,5,1
33,1,0,0,0,0,1,0,0
83,4,3,0,1,1,0,5,1
32,5,4,0,1,0,0,5,1
40,1,0,0,0,0,1,0,0
74,4,3,0,1,0,0,5,1
43,2,0,0,0,0,1,0,0
29,2,0,0,0,0,1,0,0
123,4,3,0,1,0,1,3,1
133,4,3,1,1,0,0,1,1
28,2,0,0,0,0,0,0,0
49,1,0,1,1,0,0,5,1
28,2,0,0,0,0,1,0,0
41,2,1,0,1,0,0,4,1
66,6,5,0,1,0,1,3,1
36,2,1,1,1,0,0,1,1
90,5,4,0,1,1,0,2,1
33,3,2,0,0,1,1,5,1
120,4,3,0,1,1,1,5,1
61,4,3,0,1,0,0,5,1
40,6,5,1,1,0,0,4,1
65,3,2,0,1,1,0,5,1
147,3,2,1,1,0,0,4,1
26,1,0,0,0,0,1,0,0
98,1,0,0,1,1,0,4,1
47,1,0,0,0,0,0,1,1
79,3,2,1,1,0,0,2,1
47,1,0,0,0,0,0,1,1
37,2,1,0,1,0,0,2,1
57,1,0,0,0,0,1,0,0
138,2,1,0,1,0,0,2,1
130,2,1,1,1,0,0,4,1
18,2,0,0,1,0,1,0,0
128,6,5,1,1,0,0,3,1
45,6,5,0,0,0,0,5,1
141,6,5,0,1,1,1,2,1
100,5,4,1,1,0,0,4,1
29,3,2,0,1,0,1,1,1
32,1,0,0,0,0,1,0,0
26,2,0,0,0,0,1,0,0
76,4,3,0,1,0,0,5,1
27,3,2,0,1,1,0,3,1
86,3,2,0,1,0,0,5,1
59,2,0,0,0,0,1,0,0
24,2,0,0,0,0,1,0,0
57,1,0,1,1,0,0,3,1
21,1,0,0,0,0,1,0,0
57,2,0,0,0,0,1,0,0
115,2,1,0,1,0,1,1,1
45,2,1,0,0,0,0,4,1
55,1,0,0,1,0,0,5,1
51,2,0,0,0,0,1,0,0
30,4,3,1,1,0,1,4,1
37,1,0,0,1,0,0,2,1
51,2,0,0,0,0,1,0,0
51,1,0,0,0,0,1,0,0
38,2,1,0,1,0,0,2,1
21,1,0,0,0,0,1,0,0
27,1,0,0,0,0,1,0,0
54,2,0,0,0,0,1,0,0
49,1,0,0,1,0,1,0,0
49,1,0,0,1,0,1,0,0
59,2,0,0,0,0,1,0,0
45,2,0,0,0,0,1,0,0
103,3,2,0,1,1,0,1,1
97,1,0,1,1,0,0,4,1
30,2,0,0,0,0,1,0,0
59,1,0,0,0,0,1,0,0
60,1,0,0,0,0,1,0,0
85,4,3,0,1,0,1,2,1
62,1,0,0,1,0,0,1,1
28,1,0,0,0,0,0,0,0
69,3,2,1,1,0,1,3,1
132,4,3,0,1,0,0,5,1
23,2,0,0,0,0,1,0,0
46,1,0,0,0,0,1,0,0
17,1,0,0,0,0,1,0,0
79,1,0,0,1,0,0,4,1
137,2,1,1,1,0,0,4,1
16,1,0,0,0,0,1,0,0
91,1,0,1,1,1,0,5,1
138,6,5,0,1,0,1,4,1
61,1,0,0,1,0,1,4,1
16,1,0,0,0,0,1,0,0
45,1,0,0,0,0,1,0,0
45,1,0,0,0,0,1,0,0
80,6,5,0,1,0,0,3,1
35,2,0,0,0,0,1,0,0
105,3,2,0,1,0,0,5,1
15,2,0,0,0,0,1,0,0
60,2,0,0,0,0,1,0,0
23,1,0,0,0,0,1,0,0
22,2,0,0,0,0,1,0,0
25,2,0,0,0,0,1,0,0
42,2,1,0,1,1,0,2,1
42,6,5,1,1,0,0,3,1
39,2,0,0,0,0,1,0,0
25,6,5,1,1,0,0,1,1
79,6,5,0,1,0,0,2,1
42,2,0,0,0,0,1,0,0
52,1,0,0,0,0,1,0,0
26,1,0,0,0,0,1,0,0
70,5,4,1,1,1,1,1,1
37,2,0,0,1,0,1,0,0
41,2,0,0,0,0,1,0,0
113,2,1,1,1,1,0,1,1
15,2,0,0,0,0,1,0,0
112,6,5,0,1,0,0,5,1
55,1,0,0,0,0,1,0,0
15,1,0,0,0,0,1,0,0
16,1,0,0,0,0,1,0,0
34,5,4,1,1,1,0,4,1
134,2,1,0,1,0,0,4,1
91,2,1,1,1,0,0,1,1
16,1,0,0,0,0,1,0,0
48,1,0,0,0,0,1,0,0
74,2,1,0,1,1,1,3,1
49,2,0,0,0,0,1,0,0
44,2,0,0,0,0,1,0,0
34,2,0,0,0,0,1,0,0
141,6,5,0,1,0,1,4,1
40,2,0,0,0,0,1,0,0
54,2,0,0,0,0,1,0,0
36,1,0,0,1,0,0,4,1
16,2,0,0,0,0,1,0,0
46,4,3,1,1,0,0,3,1
43,2,0,0,0,0,1,0,0
50,2,0,0,0,0,1,0,0
48,1,0,0,0,0,1,0,0
110,2,1,0,1,1,0,1,1
25,1,0,0,0,0,1,0,0
96,1,0,0,0,0,0,5,1
26,3,2,1,1,0,1,4,1
28,2,0,0,0,0,1,0,0
43,2,0,0,0,0,1,0,0
31,2,1,0,1,1,0,2,1
59,2,0,0,0,0,1,0,0
31,1,0,0,1,0,1,0,0
141,6,5,0,1,0,1,2,1
148,5,4,0,1,0,1,2,1
105,6,5,0,1,0,0,1,1
45,1,0,0,0,0,1,0,0
91,6,5,0,1,0,0,5,1
69,6,5,0,1,0,0,5,1
145,6,5,0,1,0,0,3,1
30,1,0,0,0,0,1,0,0
62,3,2,0,1,0,0,5,1
42,2,0,0,0,0,1,0,0
45,2,0,0,0,0,1,0,0
30,1,0,0,0,0,1,0,0
145,6,5,0,1,0,1,2,1
30,1,0,0,0,0,1,0,0
15,1,0,0,0,0,1,0,0
25,1,0,0,0,0,1,0,0
34,3,2,0,1,0,0,2,1
31,4,3,0,1,0,1,4,1
56,1,0,0,0,0,1,0,0
87,6,5,0,1,0,0,2,1
85,4,3,1,1,0,1,2,1
57,5,4,0,1,1,0,1,1
57,2,0,0,0,0,1,0,0
124,2,1,0,1,1,1,5,1
23,1,0,0,0,0,1,0,0
36,4,3,0,1,0,0,5,1
61,1,0,0,1,0,0,1,1
108,4,3,0,1,0,1,3,1
25,2,0,0,0,0,1,0,0
148,6,5,1,1,0,1,2,1
45,1,0,0,0,0,1,0,0
39,2,0,0,0,0,1,0,0
52,1,0,0,0,0,1,0,0
73,5,4,0,1,0,0,1,1
60,1,0,0,1,0,1,3,1
47,1,0,0,0,0,1,0,0
19,2,0,0,0,0,1,0,0
148,3,2,0,1,0,0,1,1
15,2,0,0,0,0,1,0,0
124,4,3,0,1,1,0,5,1
82,1,0,1,1,1,0,1,1
56,2,0,0,0,0,1,0,0
41,2,0,0,0,0,1,0,0
23,2,0,0,0,0,1,0,0
150,4,3,0,1,0,0,2,1
70,6,5,0,1,0,0,1,1
41,3,2,0,1,0,0,2,1
107,1,0,1,1,0,0,2,1
91,3,2,1,1,0,0,4,1
116,4,3,0,1,1,1,4,1
21,1,0,0,0,0,1,0,0
30,1,0,0,0,0,1,0,0
35,2,0,0,0,0,1,0,0
30,1,0,0,0,0,1,0,0
131,4,3,0,1,0,0,4,1
52,2,0,0,0,0,1,0,0
47,2,0,0,0,0,1,0,0
54,2,0,0,0,0,1,0,0
51,4,3,0,1,0,0,1,1
139,5,4,0,1,0,1,2,1
16,1,0,0,0,0,1,0,0
59,2,0,0,0,0,1,0,0
79,1,0,0,0,0,0,4,1
55,1,0,0,0,0,1,0,0
49,4,3,1,1,0,0,5,1
36,1,0,0,0,0,0,0,0
123,6,5,0,1,0,0,3,1
29,2,0,0,0,0,1,0,0
38,4,3,0,1,0,0,5,1
142,5,4,1,1,0,1,1,1
124,1,0,0,1,0,0,1,1
21,1,0,0,0,0,1,0,0
96,2,1,0,1,1,0,5,1
23,1,0,0,0,0,1,0,0
115,4,3,0,1,0,0,2,1
58,1,0,0,0,0,1,0,0
43,1,0,0,0,0,0,0,0
58,3,2,0,1,0,1,5,1
140,3,2,0,1,0,0,5,1
70,1,0,0,1,0,0,3,1
38,2,0,0,0,0,1,0,0
42,2,0,0,0,0,1,0,0
124,4,3,0,1,0,0,5,1
21,2,0,0,0,0,1,0,0
40,2,0,0,0,0,1,0,0
59,1,0,0,0,0,1,0,0
90,2,1,0,1,0,0,3,1
70,6,5,1,1,0,1,2,1
42,2,0,0,0,0,1,0,0
33,1,0,0,0,0,1,0,0
52,1,0,0,0,0,1,0,0
149,3,2,0,1,1,0,5,1
45,5,4,0,1,0,0,3,1
119,5,4,0,1,0,0,4,1
39,1,0,0,0,0,1,0,0
28,1,0,0,0,0,1,0,0
47,2,0,0,0,0,1,0,0
48,1,0,0,0,0,1,0,0
120,1,0,0,1,0,0,2,1
36,2,0,0,0,0,1,0,0
103,3,2,0,0,0,1,2,1
36,2,0,0,0,0,1,0,0
108,3,2,0,0,0,0,4,1
140,6,5,0,1,0,0,4,1
111,5,4,0,1,0,0,3,1
19,1,0,0,0,0,1,0,0
149,1,0,1,1,1,0,4,1
72,2,1,0,1,0,0,3,1
26,1,0,0,0,0,1,0,0
20,1,0,0,0,0,1,0,0
52,3,2,1,1,0,1,3,1
47,1,0,0,0,0,1,0,0
37,3,2,0,1,0,0,5,1
114,6,5,0,1,0,0,3,1
36,1,0,0,0,0,1,0,0
45,2,0,0,0,0,1,0,0
27,2,0,0,0,0,1,0,0
33,1,0,0,0,0,1,0,0
135,1,0,0,1,1,0,2,1
147,3,2,0,1,1,0,5,1
33,5,4,0,0,1,0,3,1
36,2,0,0,0,0,1,0,0
56,1,0,0,0,0,1,0,0
101,3,2,1,1,0,0,2,1
95,2,1,0,0,1,0,4,1
24,2,0,0,0,0,1,0,0
35,1,0,0,0,0,1,0,0
45,2,0,0,0,0,1,0,0
51,3,2,0,1,0,0,1,1
32,2,0,0,0,0,1,0,0
45,2,0,0,0,0,1,0,0
111,5,4,0,1,0,0,3,1
18,2,0,0,0,0,1,0,0
33,2,0,0,0,0,1,0,0
60,2,0,0,0,0,1,0,0
103,5,4,0,0,0,1,2,1
122,3,2,0,1,0,0,4,1
44,1,0,0,0,0,1,0,0
16,2,0,0,0,0,1,0,0
20,1,0,0,0,0,1,0,0
55,2,1,0,1,1,0,5,1
53,1,0,0,0,0,1,0,0
51,2,0,0,0,0,1,0,0
40,1,0,0,0,0,1,0,0
44,2,0,0,0,0,1,0,0
36,2,1,1,1,1,1,5,1
46,1,0,0,0,0,1,0,0
38,2,0,0,0,0,1,0,0
32,1,0,0,0,0,1,0,0
28,2,1,0,1,0,0,3,1
50,2,0,0,0,0,1,0,0
48,2,1,0,1,0,0,3,1
71,2,1,0,1,0,0,4,1
109,4,3,1,1,0,0,3,1
38,6,5,1,1,0,1,2,1
62,3,2,1,1,0,0,4,1
47,1,0,0,0,0,1,0,0
69,1,0,0,1,0,0,4,1
26,2,0,0,0,0,1,0,0
64,3,2,1,1,1,1,3,1
41,1,0,0,0,0,1,0,0
51,1,0,0,0,0,1,0,0
48,2,1,0,0,1,0,1,1
93,5,4,0,0,0,0,4,1
63,5,4,0,0,0,0,2,1
39,1,0,0,0,0,1,0,0
135,5,4,0,0,0,1,2,1
119,1,0,0,1,0,1,1,1
70,1,0,0,1,0,0,3,1
29,1,0,0,0,0,1,0,0
44,2,0,0,0,0,0,0,0
146,5,4,0,1,0,0,5,1
23,1,0,0,0,0,1,0,0
42,2,0,0,0,0,1,0,0
142,2,1,0,1,0,0,4,1
27,1,0,0,1,0,1,0,0
16,1,0,0,0,0,1,0,0
103,6,5,0,1,1,0,5,1
19,1,0,0,0,0,1,0,0
53,4,3,0,1,0,1,2,1
38,2,0,0,0,0,1,0,0
33,1,0,0,1,0,0,0,0
25,4,3,0,0,0,0,4,1
44,1,0,0,0,0,1,0,0
42,1,0,0,0,0,1,0,0
53,4,3,0,1,0,1,2,1
102,2,1,0,1,1,0,5,1
51,2,0,0,0,0,1,0,0
49,5,4,1,1,0,0,3,1
39,1,0,0,0,0,0,0,0
50,1,0,0,0,0,1,0,0
27,1,0,0,0,0,1,0,0
53,1,0,0,0,0,1,0,0
97,5,4,0,1,1,0,4,1
38,4,3,1,1,0,0,4,1
51,2,0,0,0,0,1,0,0
48,2,0,0,0,0,1,0,0
56,2,0,0,0,0,1,0,0
117,4,3,0,1,0,0,5,1
25,5,4,0,1,0,0,3,1
36,6,5,1,0,0,0,4,1
94,4,3,0,1,0,0,1,1
82,6,5,0,1,1,1,2,1
122,2,1,0,1,0,0,4,1
38,2,0,0,0,0,1,0,0
77,6,5,0,1,0,0,1,1
38,3,2,0,1,0,0,5,1
25,1,0,0,0,0,1,0,0
49,2,0,0,0,0,0,0,0
47,2,0,0,0,0,1,0,0
37,1,0,0,1,0,1,0,0
52,1,0,0,0,0,1,0,0
43,1,0,0,0,0,1,0,0
61,4,3,0,1,0,0,3,1
44,2,0,0,0,0,1,0,0
36,1,0,0,0,0,1,0,0
52,1,0,0,0,0,1,0,0
39,3,2,0,1,0,0,3,1
79,5,4,1,1,1,0,3,1
83,1,0,1,1,0,0,5,1
32,2,0,0,0,0,1,0,0
85,2,1,0,1,0,0,4,1
136,6,5,0,1,0,1,5,1
57,1,0,0,0,0,1,0,0
26,4,3,0,1,0,0,1,1
77,2,1,0,1,0,0,1,1
59,4,3,0,0,0,0,3,1
15,2,0,0,0,0,1,0,0
58,2,0,0,0,0,1,0,0
124,3,2,1,1,0,0,5,1
22,1,0,0,0,0,1,0,0
97,5,4,1,1,0,0,3,1
53,2,1,0,1,0,0,3,1
114,5,4,0,1,1,0,2,1
31,2,0,0,0,0,1,0,0
145,6,5,0,1,0,1,3,1
126,2,1,0,1,0,1,2,1
41,1,0,0,1,0,1,0,0
52,1,0,0,1,1,1,1,1
43,1,0,0,1,0,1,1,1
100,2,1,0,1,0,0,4,1
133,3,2,0,0,0,0,4,1
22,2,0,0,0,0,1,0,0
60,2,0,0,0,0,1,0,0
148,4,3,0,1,1,0,3,1
108,5,4,1,1,0,1,1,1
101,5,4,1,0,0,0,4,1
33,2,0,0,0,0,1,0,0
40,2,0,0,0,0,1,0,0
125,2,1,0,1,0,0,5,1
77,2,1,1,0,1,0,4,1
31,1,0,0,0,0,1,0,0
37,1,0,0,0,0,1,0,0
59,2,0,0,0,0,1,0,0
45,2,0,0,0,0,1,0,0
34,1,0,0,0,0,1,0,0
58,1,0,0,0,0,1,0,0
40,2,0,0,0,0,0,0,0
68,4,3,0,1,0,0,4,1
22,1,0,0,0,0,1,0,0
109,3,2,1,0,0,1,5,1
16,1,0,0,0,0,1,0,0
19,2,0,0,0,0,1,0,0
56,4,3,0,1,0,0,2,1
62,4,3,0,0,0,0,4,1
48,1,0,0,0,0,1,0,0
38,2,0,0,0,0,1,0,0
103,4,3,0,1,1,0,4,1
79,1,0,0,1,0,0,2,1
31,2,0,0,0,0,1,0,0
33,4,3,1,0,0,0,2,1
43,1,0,0,1,1,0,5,1
55,1,0,0,0,0,1,0,0
128,1,0,0,1,0,0,4,1
49,1,0,0,1,0,0,4,1
114,1,0,0,1,1,0,4,1
88,3,2,1,1,0,0,3,1
61,3,2,0,1,1,0,2,1
20,1,0,0,0,0,1,0,0
116,5,4,1,1,0,0,4,1
44,2,0,0,0,0,1,0,0
50,1,0,0,0,0,1,0,0
59,1,0,0,0,0,1,0,0
97,2,1,0,1,1,0,1,1
53,2,1,0,1,0,0,2,1
59,1,0,0,1,0,0,4,1
30,1,0,0,0,0,1,0,0
16,1,0,0,0,0,1,0,0
50,1,0,0,0,0,1,0,0
45,1,0,0,0,0,1,0,0
88,5,4,0,1,0,0,5,1
122,6,5,1,1,0,1,5,1
23,2,0,0,0,0,1,0,0
76,5,4,0,1,0,0,3,1
107,4,3,0,0,1,0,4,1
17,2,0,0,0,0,1,0,0
63,4,3,0,1,1,0,4,1
128,6,5,0,0,1,0,4,1
29,2,0,0,0,0,1,0,0
46,5,4,1,1,0,0,5,1
16,1,0,0,0,0,1,0,0
43,5,4,0,1,0,0,4,1
134,2,1,1,1,1,0,1,1
27,4,3,0,1,0,0,2,1
44,2,0,0,0,0,1,0,0
88,2,1,0,1,1,0,3,1
52,1,0,0,0,0,1,0,0
17,1,0,0,0,0,1,0,0
36,1,0,0,0,0,1,0,0
52,1,0,0,0,0,1,0,0
48,1,0,0,0,0,1,0,0
35,1,0,0,0,0,1,0,0
58,1,0,0,0,0,1,0,0
34,2,0,0,0,0,1,0,0
36,1,0,0,0,0,1,0,0
36,2,0,0,0,0,1,0,0
35,2,0,0,0,0,1,0,0
26,5,4,1,1,0,0,1,1
24,1,0,0,0,0,1,0,0
55,2,1,0,1,0,1,4,1
63,2,1,0,1,0,0,1,1
40,6,5,0,0,0,0,4,1
50,2,0,0,0,0,1,0,0
15,2,0,0,1,0,1,0,0
41,5,4,1,1,0,0,3,1
30,2,0,0,0,0,0,0,0
33,2,0,0,0,0,1,0,0
131,2,1,0,1,1,1,5,1
25,5,4,0,1,0,0,5,1
26,4,3,1,1,0,1,5,1
146,5,4,0,1,0,0,4,1
41,1,0,0,0,0,1,0,0
48,4,3,0,1,0,0,5,1
112,5,4,1,1,0,0,2,1
35,2,0,0,0,0,1,0,0
87,4,3,0,1,0,0,3,1
130,1,0,0,1,0,0,2,1
69,1,0,0,1,0,0,5,1
53,1,0,0,0,0,1,0,0
31,1,0,0,0,0,1,0,0
18,2,0,0,0,0,1,0,0
17,1,0,0,0,0,1,0,0
47,1,0,0,0,0,1,0,0
149,1,0,1,0,1,0,4,1
28,1,0,0,0,0,1,0,0
92,5,4,1,1,0,0,3,1
26,1,0,0,1,0,0,3,1
31,2,0,0,0,0,0,0,0
31,6,5,1,1,0,0,3,1
30,6,5,0,1,0,0,4,1
147,1,0,0,1,1,0,3,1
148,3,2,0,1,0,0,4,1
26,2,0,0,0,0,1,0,0
116,5,4,1,1,0,0,1,1
46,5,4,1,1,0,0,4,1
42,1,0,0,0,0,1,0,0
128,5,4,0,1,1,0,5,1
51,2,0,0,0,0,1,0,0
129,1,0,0,1,0,0,2,1
40,2,0,0,0,0,0,0,0
20,1,0,0,0,0,1,0,0
41,6,5,0,1,0,1,2,1
64,5,4,0,1,0,1,1,1
40,3,2,0,1,0,0,3,1
38,3,2,1,1,1,0,4,1
33,2,0,0,0,0,1,0,0
57,2,0,0,0,0,1,0,0
56,6,5,0,1,0,0,4,1
143,1,0,0,1,0,0,3,1
35,1,0,0,0,0,1,0,0
94,2,1,0,1,1,1,3,1
46,2,0,0,0,0,1,0,0
58,1,0,0,0,0,1,0,0
143,3,2,0,1,0,0,3,1
33,2,0,0,0,0,1,0,0
95,5,4,0,1,0,0,5,1
26,2,0,0,0,0,1,0,0
38,1,0,0,0,0,1,0,0
33,2,0,0,0,0,1,0,0
36,1,0,0,0,0,1,0,0
49,2,0,0,0,0,1,0,0
31,2,1,0,1,0,1,1,1
141,2,1,1,1,0,0,4,1
41,2,0,0,0,0,1,0,0
105,5,4,0,1,0,0,2,1
35,1,0,0,1,0,0,2,1
34,6,5,0,1,0,0,1,1
50,1,0,0,0,0,1,0,0
57,1,0,0,0,0,1,0,0
47,2,1,0,1,1,0,4,1
103,4,3,0,1,0,0,4,1
36,1,0,0,0,0,1,0,0
41,2,1,0,1,0,0,2,1
102,5,4,0,1,0,0,3,1
50,3,2,0,1,0,1,4,1
75,5,4,0,1,1,0,2,1
29,1,0,0,1,0,0,3,1
94,6,5,0,1,1,1,3,1
46,2,0,0,0,0,1,0,0
134,6,5,0,1,1,0,1,1
55,1,0,0,1,0,1,2,1
128,1,0,1,1,1,0,2,1
71,5,4,0,1,0,0,1,1
141,1,0,0,1,1,0,3,1
130,1,0,1,1,0,0,3,1
37,1,0,0,0,0,0,2,1
123,2,1,0,1,0,0,1,1
27,2,0,0,0,0,0,0,0
51,2,0,0,0,0,1,0,0
111,1,0,0,1,0,0,5,1
19,2,0,0,0,0,1,0,0
140,4,3,1,1,1,0,3,1
133,5,4,0,1,0,0,2,1
132,1,0,0,1,1,0,4,1
59,1,0,0,1,0,0,4,1
45,1,0,0,0,0,1,0,0
108,5,4,0,1,0,1,3,1
63,4,3,0,1,0,1,3,1
26,2,0,0,0,0,1,0,0
52,2,0,0,0,0,1,0,0
45,1,0,0,0,0,1,0,0
146,6,5,0,0,0,0,4,1
130,1,0,0,0,0,1,5,1
49,2,0,0,0,0,1,0,0
107,6,5,1,1,0,0,3,1
59,2,0,0,0,0,1,0,0
135,2,1,0,1,0,0,3,1
33,2,1,0,1,0,0,5,1
33,2,0,0,0,0,1,0,0
144,5,4,1,1,0,0,4,1
32,1,0,0,0,0,0,0,0
133,1,0,0,1,0,0,3,1
58,2,1,0,1,0,0,4,1
45,3,2,0,1,1,0,5,1
48,1,0,0,0,0,1,0,0
16,1,0,0,0,0,1,0,0
103,5,4,0,1,1,1,2,1
68,4,3,1,1,0,0,3,1
26,2,1,1,1,0,0,4,1
62,3,2,0,1,0,0,2,1
65,5,4,0,1,0,0,2,1
37,2,0,0,0,0,1,0,0
25,1,0,0,0,0,1,0,0
93,3,2,1,1,0,0,2,1
41,6,5,0,1,0,1,4,1
137,6,5,0,1,0,1,2,1
51,2,0,0,0,0,1,0,0
54,1,0,0,0,0,1,0,0
105,4,3,1,1,0,1,2,1
33,1,0,0,0,0,1,0,0
45,2,0,0,0,0,1,0,0
84,5,4,1,1,1,0,4,1
93,6,5,1,1,0,0,5,1
54,2,1,0,1,0,0,2,1
49,1,0,0,0,0,1,0,0
60,2,1,0,1,0,0,4,1
38,2,0,0,0,0,1,0,0
49,1,0,0,0,0,1,0,0
91,6,5,0,0,0,0,1,1
56,2,0,0,0,0,1,0,0
30,2,1,0,1,0,0,3,1
52,1,0,0,0,0,1,0,0
64,6,5,0,1,0,0,5,1
57,2,0,0,0,0,1,0,0
33,2,0,0,1,0,1,0,0
54,2,0,0,0,0,1,0,0
33,2,0,0,0,0,1,0,0
53,3,2,0,1,0,0,3,1
150,6,5,1,1,1,0,3,1
52,2,0,0,0,0,1,0,0
54,1,0,0,0,0,1,0,0
118,6,5,0,1,0,0,2,1
51,2,0,0,0,0,1,0,0
34,1,0,0,0,0,1,0,0
28,3,2,1,1,1,0,3,1
31,2,0,0,0,0,1,0,0
108,6,5,1,1,1,1,5,1
111,2,1,0,1,0,0,5,1
57,2,0,0,0,0,1,0,0
73,5,4,0,1,0,0,3,1
48,1,0,0,0,0,1,0,0
23,2,0,0,1,0,1,0,0
40,1,0,0,0,0,1,0,0
55,2,0,0,0,0,1,0,0
136,6,5,1,0,0,0,4,1
142,2,1,0,1,1,1,4,1
132,1,0,0,1,0,0,1,1
120,4,3,0,1,0,0,5,1
123,4,3,1,1,0,0,1,1
31,1,0,0,0,0,1,0,0
78,6,5,0,1,0,0,5,1
76,1,0,0,1,1,0,4,1
27,2,0,0,1,0,1,0,0
48,2,1,1,1,0,0,4,1
37,5,4,0,1,0,0,2,1
53,4,3,0,1,0,1,1,1
90,2,1,0,1,0,1,2,1
31,2,0,0,0,0,1,0,0
124,3,2,1,1,0,0,5,1
58,2,1,0,1,0,0,1,1
38,1,0,0,0,0,1,0,0
57,1,0,0,0,0,1,0,0
93,2,1,0,1,1,1,4,1
56,5,4,1,1,0,0,4,1
41,5,4,0,1,0,0,5,1
39,2,0,0,0,0,1,0,0
18,2,0,0,0,0,1,0,0
96,4,3,0,1,0,0,3,1
31,1,0,0,0,0,1,0,0
36,1,0,0,0,0,0,0,0
56,2,0,0,0,0,1,0,0
56,2,1,0,1,1,1,2,1
78,5,4,0,1,0,0,5,1
122,2,1,0,1,0,1,5,1
52,2,1,0,1,0,0,5,1
42,2,1,1,0,0,0,1,1
23,1,0,0,0,0,1,0,0
60,1,0,0,0,0,1,0,0
48,1,0,0,0,0,1,0,0
21,2,0,0,0,0,1,0,0
35,2,0,0,0,0,1,0,0
55,1,0,0,0,0,1,0,0
74,5,4,0,1,1,0,3,1
120,6,5,0,1,0,1,3,1
73,2,1,0,1,0,0,3,1
45,1,0,0,0,0,1,0,0
141,1,0,0,1,0,0,5,1
51,1,0,0,0,0,1,0,0
45,1,0,0,0,0,1,0,0
80,6,5,0,1,0,0,4,1
39,4,3,1,1,0,0,5,1
53,2,0,0,0,0,1,0,0
29,1,0,0,0,0,1,0,0
48,2,0,0,1,0,1,0,0
49,1,0,0,0,0,1,0,0
51,1,0,0,0,0,1,0,0
77,2,1,0,1,0,1,4,1
55,2,0,0,0,0,1,0,0
130,2,1,1,1,0,1,1,1
74,1,0,1,1,0,0,2,1
18,2,0,0,0,0,1,0,0
65,6,5,0,1,1,0,4,1
55,2,0,0,0,0,1,0,0
29,2,1,0,1,0,0,5,1
18,1,0,0,0,0,1,0,0
25,6,5,1,1,0,0,1,1
52,1,0,0,1,0,0,3,1
38,1,0,0,0,0,1,0,0
33,2,0,0,0,0,1,0,0
34,3,2,0,1,0,1,2,1
84,2,1,1,1,0,0,2,1
57,2,0,0,0,0,1,0,0
53,2,1,0,1,0,1,1,1
78,5,4,0,1,0,0,1,1
48,1,0,0,0,0,1,0,0
44,1,0,0,0,0,1,0,0
58,2,0,0,0,0,1,0,0
66,1,0,0,1,0,0,1,1
20,2,0,0,0,0,1,0,0
139,5,4,0,1,0,0,2,1
59,1,0,0,0,0,1,0,0
47,1,0,0,0,0,1,0,0
141,2,1,0,1,0,1,1,1
63,5,4,0,1,0,0,3,1
32,1,0,0,0,0,1,0,0
113,6,5,0,1,0,0,4,1
75,5,4,0,1,0,1,4,1
58,5,4,0,0,0,1,2,1
144,2,1,0,1,0,1,1,1
55,5,4,1,1,1,0,1,1
66,6,5,0,1,0,0,5,1
